Nodo,Degree
283121,0.0014978911
284751,0.0014978911
284955,0.0014978911
289995,0.0014978911
296642,0.0014978911
300222,0.0014978911
305090,0.0014978911
311003,0.0014978911
311229,0.0014978911
315053,0.0014978911
315329,0.0014978911
315658,0.0014978911
315901,0.0014978911
316027,0.0014978911
320769,0.0014978911
323230,0.0014978911
326541,0.0014978911
327907,0.0014978911
331976,0.0014978911
338517,0.0014978911
340805,0.0014978911
341322,0.0014978911
343178,0.0014978911
343991,0.0014978911
345332,0.0014978911
346295,0.0014978911
346735,0.0014978911
346994,0.0014978911
347248,0.0014978911
356772,0.0014978911
361026,0.0014978911
361664,0.0014978911
362675,0.0014978911
362770,0.0014978911
364106,0.0014978911
364235,0.0014978911
374568,0.0014978911
375147,0.0014978911
375424,0.0014978911
376194,0.0014978911
377707,0.0014978911
378522,0.0014978911
378784,0.0014978911
379033,0.0014978911
392238,0.0014978911
392784,0.0014978911
394066,0.0014978911
394553,0.0014978911
408846,0.0014978911
412025,0.0014978911
418816,0.0014978911
426496,0.0014978911
426615,0.0014978911
427245,0.0014978911
427346,0.0014978911
428539,0.0014978911
431162,0.0014978911
435153,0.0014978911
435672,0.0014978911
435814,0.0014978911
437566,0.0014978911
438475,0.0014978911
440567,0.0014978911
441723,0.0014978911
443015,0.0014978911
443634,0.0014978911
443897,0.0014978911
444163,0.0014978911
445713,0.0014978911
445737,0.0014978911
445980,0.0014978911
446005,0.0014978911
453315,0.0014978911
454316,0.0014978911
458604,0.0014978911
461830,0.0014978911
467960,0.0014978911
468020,0.0014978911
476229,0.0014978911
479463,0.0014978911
484553,0.0014978911
485755,0.0014978911
492054,0.0014978911
493244,0.0014978911
495552,0.0014978911
496339,0.0014978911
497146,0.0014978911
497674,0.0014978911
497804,0.0014978911
501885,0.0014978911
502214,0.0014978911
509266,0.0014978911
509379,0.0014978911
509656,0.0014978911
519331,0.0014978911
522299,0.0014978911
522913,0.0014978911
527230,0.0014978911
529382,0.0014978911
529907,0.0014978911
530040,0.0014978911
530442,0.0014978911
530578,0.0014978911
546547,0.0014978911
547090,0.0014978911
547391,0.0014978911
548036,0.0014978911
552968,0.0014978911
556607,0.0014978911
560161,0.0014978911
560616,0.0014978911
562762,0.0014978911
576102,0.0014978911
578582,0.0014978911
578695,0.0014978911
581500,0.0014978911
582056,0.0014978911
591387,0.0014978911
596543,0.0014978911
597641,0.0014978911
612323,0.0014978911
615261,0.0014978911
615384,0.0014978911
615397,0.0014978911
625149,0.0014978911
629688,0.0014978911
630031,0.0014978911
633294,0.0014978911
650073,0.0014978911
650093,0.0014978911
652091,0.0014978911
660214,0.0014978911
666006,0.0014978911
681969,0.0014978911
701392,0.0014978911
702413,0.0014978911
711675,0.0014978911
735813,0.0014978911
737539,0.0014978911
740587,0.0014978911
752263,0.0014978911
753183,0.0014978911
754407,0.0014978911
769293,0.0014978911
771874,0.0014978911
775743,0.0014978911
786826,0.0014978911
803675,0.0014978911
809510,0.0014978911
823720,0.0014978911
825877,0.0014978911
826987,0.0014978911
871439,0.0014978911
907652,0.0014978911
973013,0.0014978911
977671,0.0014978911
990997,0.0014978911
1024147,0.0014978911
1028773,0.0014978911
1077706,0.0014978911
1080622,0.0014978911
1095963,0.0014978911
1112204,0.0014978911
1113335,0.0014978911
1130065,0.0014978911
1132760,0.0014978911
1135073,0.0014978911
1151618,0.0014978911
1151855,0.0014978911
1152597,0.0014978911
1152829,0.0014978911
1186197,0.0014978911
1202195,0.0014978911
1218834,0.0014978911
1220237,0.0014978911
1220644,0.0014978911
1505636,0.0014978911
12193,0.0014866288
14339,0.0014866288
16160,0.0014866288
16208,0.0014866288
20442,0.0014866288
32485,0.0014866288
33676,0.0014866288
39312,0.0014866288
42635,0.0014866288
42699,0.0014866288
46631,0.0014866288
47296,0.0014866288
52558,0.0014866288
62810,0.0014866288
67402,0.0014866288
68581,0.0014866288
72412,0.0014866288
74071,0.0014866288
77191,0.0014866288
77307,0.0014866288
77308,0.0014866288
77404,0.0014866288
77495,0.0014866288
81450,0.0014866288
84965,0.0014866288
88228,0.0014866288
88580,0.0014866288
92546,0.0014866288
92903,0.0014866288
93924,0.0014866288
95340,0.0014866288
96983,0.0014866288
97189,0.0014866288
102991,0.0014866288
108104,0.0014866288
109901,0.0014866288
112599,0.0014866288
114213,0.0014866288
116304,0.0014866288
116531,0.0014866288
116545,0.0014866288
117669,0.0014866288
118868,0.0014866288
120630,0.0014866288
120723,0.0014866288
122648,0.0014866288
124824,0.0014866288
124930,0.0014866288
125238,0.0014866288
126711,0.0014866288
130948,0.0014866288
136898,0.0014866288
138971,0.0014866288
140446,0.0014866288
140520,0.0014866288
140924,0.0014866288
141708,0.0014866288
142109,0.0014866288
144838,0.0014866288
144839,0.0014866288
147335,0.0014866288
148092,0.0014866288
149014,0.0014866288
149120,0.0014866288
152149,0.0014866288
156912,0.0014866288
161776,0.0014866288
161829,0.0014866288
162644,0.0014866288
162924,0.0014866288
164253,0.0014866288
164754,0.0014866288
165990,0.0014866288
169127,0.0014866288
170062,0.0014866288
170345,0.0014866288
170747,0.0014866288
171940,0.0014866288
173000,0.0014866288
173148,0.0014866288
173881,0.0014866288
175478,0.0014866288
176215,0.0014866288
176259,0.0014866288
177745,0.0014866288
177949,0.0014866288
183240,0.0014866288
185989,0.0014866288
186774,0.0014866288
188081,0.0014866288
189398,0.0014866288
190009,0.0014866288
190365,0.0014866288
190484,0.0014866288
191159,0.0014866288
194823,0.0014866288
195549,0.0014866288
197696,0.0014866288
201356,0.0014866288
202355,0.0014866288
203156,0.0014866288
203803,0.0014866288
205063,0.0014866288
205267,0.0014866288
208894,0.0014866288
213738,0.0014866288
214865,0.0014866288
217672,0.0014866288
221179,0.0014866288
222174,0.0014866288
222821,0.0014866288
224623,0.0014866288
225297,0.0014866288
227779,0.0014866288
227939,0.0014866288
228678,0.0014866288
236549,0.0014866288
237276,0.0014866288
238230,0.0014866288
241489,0.0014866288
241525,0.0014866288
246513,0.0014866288
250390,0.0014866288
250719,0.0014866288
251032,0.0014866288
252944,0.0014866288
253170,0.0014866288
254802,0.0014866288
255295,0.0014866288
258081,0.0014866288
263779,0.0014866288
264839,0.0014866288
265141,0.0014866288
267167,0.0014866288
269361,0.0014866288
270760,0.0014866288
275243,0.0014866288
280330,0.0014866288
280874,0.0014866288
281850,0.0014866288
283508,0.0014866288
287158,0.0014866288
294891,0.0014866288
295080,0.0014866288
295430,0.0014866288
295557,0.0014866288
295968,0.0014866288
296420,0.0014866288
297246,0.0014866288
298753,0.0014866288
300124,0.0014866288
301292,0.0014866288
305140,0.0014866288
310895,0.0014866288
311004,0.0014866288
311654,0.0014866288
311775,0.0014866288
312585,0.0014866288
312825,0.0014866288
314847,0.0014866288
315566,0.0014866288
315879,0.0014866288
317788,0.0014866288
325217,0.0014866288
325521,0.0014866288
330772,0.0014866288
331598,0.0014866288
343404,0.0014866288
344017,0.0014866288
344339,0.0014866288
346094,0.0014866288
357806,0.0014866288
358391,0.0014866288
359329,0.0014866288
359895,0.0014866288
360813,0.0014866288
362676,0.0014866288
362804,0.0014866288
363329,0.0014866288
375064,0.0014866288
376481,0.0014866288
377598,0.0014866288
387335,0.0014866288
389740,0.0014866288
393201,0.0014866288
393501,0.0014866288
394075,0.0014866288
394940,0.0014866288
395465,0.0014866288
407838,0.0014866288
409056,0.0014866288
409579,0.0014866288
410997,0.0014866288
418885,0.0014866288
423340,0.0014866288
423941,0.0014866288
424061,0.0014866288
443254,0.0014866288
443860,0.0014866288
447559,0.0014866288
447932,0.0014866288
459442,0.0014866288
460685,0.0014866288
460944,0.0014866288
464347,0.0014866288
468082,0.0014866288
468207,0.0014866288
470545,0.0014866288
472657,0.0014866288
475111,0.0014866288
476707,0.0014866288
477825,0.0014866288
479707,0.0014866288
496205,0.0014866288
496364,0.0014866288
497544,0.0014866288
503444,0.0014866288
506554,0.0014866288
509374,0.0014866288
510247,0.0014866288
512558,0.0014866288
513341,0.0014866288
514453,0.0014866288
519540,0.0014866288
519755,0.0014866288
526969,0.0014866288
527118,0.0014866288
528316,0.0014866288
530853,0.0014866288
533141,0.0014866288
537065,0.0014866288
544545,0.0014866288
545118,0.0014866288
546948,0.0014866288
547805,0.0014866288
554030,0.0014866288
555650,0.0014866288
555653,0.0014866288
555944,0.0014866288
557204,0.0014866288
564957,0.0014866288
565356,0.0014866288
577960,0.0014866288
580503,0.0014866288
580916,0.0014866288
581081,0.0014866288
596915,0.0014866288
613870,0.0014866288
614599,0.0014866288
616515,0.0014866288
623073,0.0014866288
624874,0.0014866288
632159,0.0014866288
634290,0.0014866288
641116,0.0014866288
649536,0.0014866288
650677,0.0014866288
655376,0.0014866288
665889,0.0014866288
666861,0.0014866288
667272,0.0014866288
681540,0.0014866288
685378,0.0014866288
686086,0.0014866288
687494,0.0014866288
701271,0.0014866288
701902,0.0014866288
702031,0.0014866288
717064,0.0014866288
719816,0.0014866288
729981,0.0014866288
734664,0.0014866288
737286,0.0014866288
740445,0.0014866288
771006,0.0014866288
786921,0.0014866288
787711,0.0014866288
789338,0.0014866288
793052,0.0014866288
810361,0.0014866288
821255,0.0014866288
839429,0.0014866288
844460,0.0014866288
854354,0.0014866288
871738,0.0014866288
891398,0.0014866288
925765,0.0014866288
1027868,0.0014866288
1028774,0.0014866288
1058834,0.0014866288
1062458,0.0014866288
1064584,0.0014866288
1077992,0.0014866288
1094838,0.0014866288
1114192,0.0014866288
1115039,0.0014866288
1133462,0.0014866288
1134083,0.0014866288
1148426,0.0014866288
1151489,0.0014866288
1166997,0.0014866288
1178529,0.0014866288
1201341,0.0014866288
1220378,0.0014866288
1220653,0.0014866288
1230710,0.0014866288
22813,0.0014753664
25355,0.0014753664
28330,0.0014753664
36412,0.0014753664
37649,0.0014753664
37871,0.0014753664
39671,0.0014753664
44286,0.0014753664
44739,0.0014753664
59534,0.0014753664
60166,0.0014753664
61831,0.0014753664
66677,0.0014753664
67130,0.0014753664
68578,0.0014753664
70348,0.0014753664
74543,0.0014753664
85997,0.0014753664
86187,0.0014753664
86325,0.0014753664
95242,0.0014753664
103694,0.0014753664
104101,0.0014753664
104214,0.0014753664
108521,0.0014753664
112194,0.0014753664
112873,0.0014753664
117230,0.0014753664
118171,0.0014753664
120871,0.0014753664
124506,0.0014753664
126800,0.0014753664
127003,0.0014753664
127166,0.0014753664
127167,0.0014753664
131033,0.0014753664
136367,0.0014753664
137488,0.0014753664
139192,0.0014753664
141035,0.0014753664
143165,0.0014753664
148807,0.0014753664
152038,0.0014753664
152156,0.0014753664
152258,0.0014753664
160697,0.0014753664
164592,0.0014753664
169122,0.0014753664
172144,0.0014753664
183452,0.0014753664
184036,0.0014753664
184727,0.0014753664
188560,0.0014753664
189022,0.0014753664
189370,0.0014753664
189602,0.0014753664
190371,0.0014753664
192056,0.0014753664
194761,0.0014753664
195600,0.0014753664
198045,0.0014753664
200343,0.0014753664
202555,0.0014753664
202667,0.0014753664
203444,0.0014753664
203448,0.0014753664
205279,0.0014753664
208544,0.0014753664
209595,0.0014753664
211783,0.0014753664
211897,0.0014753664
212441,0.0014753664
212995,0.0014753664
213298,0.0014753664
214226,0.0014753664
214232,0.0014753664
214280,0.0014753664
214622,0.0014753664
214810,0.0014753664
218582,0.0014753664
221631,0.0014753664
222637,0.0014753664
225528,0.0014753664
227347,0.0014753664
227993,0.0014753664
228284,0.0014753664
231729,0.0014753664
237272,0.0014753664
237699,0.0014753664
238211,0.0014753664
238229,0.0014753664
239099,0.0014753664
239147,0.0014753664
240929,0.0014753664
252836,0.0014753664
252867,0.0014753664
253443,0.0014753664
256199,0.0014753664
257084,0.0014753664
264709,0.0014753664
264716,0.0014753664
265235,0.0014753664
266943,0.0014753664
267302,0.0014753664
267525,0.0014753664
270861,0.0014753664
282917,0.0014753664
285930,0.0014753664
286275,0.0014753664
287032,0.0014753664
296306,0.0014753664
296425,0.0014753664
296647,0.0014753664
297800,0.0014753664
297812,0.0014753664
300980,0.0014753664
301990,0.0014753664
301991,0.0014753664
304854,0.0014753664
310645,0.0014753664
311661,0.0014753664
314221,0.0014753664
314846,0.0014753664
315677,0.0014753664
315767,0.0014753664
315782,0.0014753664
316011,0.0014753664
316017,0.0014753664
325627,0.0014753664
325844,0.0014753664
326620,0.0014753664
328254,0.0014753664
330867,0.0014753664
331007,0.0014753664
332106,0.0014753664
332498,0.0014753664
341441,0.0014753664
344454,0.0014753664
346870,0.0014753664
347377,0.0014753664
348026,0.0014753664
348415,0.0014753664
355824,0.0014753664
358275,0.0014753664
358723,0.0014753664
361211,0.0014753664
363302,0.0014753664
363433,0.0014753664
373486,0.0014753664
375543,0.0014753664
377930,0.0014753664
378791,0.0014753664
386351,0.0014753664
386435,0.0014753664
390094,0.0014753664
390692,0.0014753664
390935,0.0014753664
392560,0.0014753664
393717,0.0014753664
394300,0.0014753664
394552,0.0014753664
395078,0.0014753664
402495,0.0014753664
409580,0.0014753664
410581,0.0014753664
412039,0.0014753664
412403,0.0014753664
412430,0.0014753664
414778,0.0014753664
419815,0.0014753664
425508,0.0014753664
426734,0.0014753664
427779,0.0014753664
428279,0.0014753664
429048,0.0014753664
431390,0.0014753664
440328,0.0014753664
441024,0.0014753664
443012,0.0014753664
444295,0.0014753664
444806,0.0014753664
453018,0.0014753664
458548,0.0014753664
461994,0.0014753664
462397,0.0014753664
471781,0.0014753664
477728,0.0014753664
478789,0.0014753664
479028,0.0014753664
479334,0.0014753664
479866,0.0014753664
481024,0.0014753664
481149,0.0014753664
484968,0.0014753664
484969,0.0014753664
485583,0.0014753664
485593,0.0014753664
488823,0.0014753664
494233,0.0014753664
495671,0.0014753664
509548,0.0014753664
519821,0.0014753664
526266,0.0014753664
526275,0.0014753664
526376,0.0014753664
526581,0.0014753664
529904,0.0014753664
530450,0.0014753664
530721,0.0014753664
531267,0.0014753664
535666,0.0014753664
543652,0.0014753664
544309,0.0014753664
548077,0.0014753664
549382,0.0014753664
560781,0.0014753664
562141,0.0014753664
563828,0.0014753664
573305,0.0014753664
574078,0.0014753664
579261,0.0014753664
583778,0.0014753664
585504,0.0014753664
588037,0.0014753664
591503,0.0014753664
597290,0.0014753664
599886,0.0014753664
602199,0.0014753664
605435,0.0014753664
614730,0.0014753664
614976,0.0014753664
615082,0.0014753664
615418,0.0014753664
619783,0.0014753664
624970,0.0014753664
630143,0.0014753664
632194,0.0014753664
632289,0.0014753664
632723,0.0014753664
633579,0.0014753664
640820,0.0014753664
645628,0.0014753664
647085,0.0014753664
648434,0.0014753664
650121,0.0014753664
650537,0.0014753664
663329,0.0014753664
665542,0.0014753664
669678,0.0014753664
681422,0.0014753664
685915,0.0014753664
686085,0.0014753664
705228,0.0014753664
719560,0.0014753664
739874,0.0014753664
740588,0.0014753664
753787,0.0014753664
772517,0.0014753664
773903,0.0014753664
775602,0.0014753664
789335,0.0014753664
789842,0.0014753664
792910,0.0014753664
804713,0.0014753664
807031,0.0014753664
827543,0.0014753664
860602,0.0014753664
875921,0.0014753664
976156,0.0014753664
1045089,0.0014753664
1096276,0.0014753664
1096564,0.0014753664
1097100,0.0014753664
1098309,0.0014753664
1108012,0.0014753664
1112350,0.0014753664
1130212,0.0014753664
1132223,0.0014753664
1148277,0.0014753664
1150130,0.0014753664
1166005,0.0014753664
1167422,0.0014753664
1182838,0.0014753664
1185649,0.0014753664
1186070,0.0014753664
1186328,0.0014753664
1201778,0.0014753664
1202057,0.0014753664
1220916,0.0014753664
8704,0.0014641042
33588,0.0014641042
37447,0.0014641042
39755,0.0014641042
40055,0.0014641042
47530,0.0014641042
49475,0.0014641042
51861,0.0014641042
58162,0.0014641042
59350,0.0014641042
60002,0.0014641042
75779,0.0014641042
79180,0.0014641042
79181,0.0014641042
80883,0.0014641042
82941,0.0014641042
86035,0.0014641042
90084,0.0014641042
95499,0.0014641042
97071,0.0014641042
103486,0.0014641042
116772,0.0014641042
118679,0.0014641042
120411,0.0014641042
123002,0.0014641042
124523,0.0014641042
125080,0.0014641042
131032,0.0014641042
139049,0.0014641042
140062,0.0014641042
140114,0.0014641042
142675,0.0014641042
145425,0.0014641042
145731,0.0014641042
148625,0.0014641042
151765,0.0014641042
153036,0.0014641042
156797,0.0014641042
157670,0.0014641042
159501,0.0014641042
159701,0.0014641042
160914,0.0014641042
161335,0.0014641042
162587,0.0014641042
162826,0.0014641042
165654,0.0014641042
166102,0.0014641042
169726,0.0014641042
170063,0.0014641042
170746,0.0014641042
173315,0.0014641042
176371,0.0014641042
176484,0.0014641042
177507,0.0014641042
178556,0.0014641042
181750,0.0014641042
184844,0.0014641042
189137,0.0014641042
189332,0.0014641042
190718,0.0014641042
194536,0.0014641042
195035,0.0014641042
199593,0.0014641042
200296,0.0014641042
203327,0.0014641042
204952,0.0014641042
206303,0.0014641042
210151,0.0014641042
212930,0.0014641042
213037,0.0014641042
215012,0.0014641042
216305,0.0014641042
216310,0.0014641042
217433,0.0014641042
225190,0.0014641042
225518,0.0014641042
225737,0.0014641042
226097,0.0014641042
226784,0.0014641042
227246,0.0014641042
228032,0.0014641042
228568,0.0014641042
230121,0.0014641042
238248,0.0014641042
238760,0.0014641042
239097,0.0014641042
239149,0.0014641042
241290,0.0014641042
241491,0.0014641042
242080,0.0014641042
243705,0.0014641042
251431,0.0014641042
254487,0.0014641042
255600,0.0014641042
256688,0.0014641042
264520,0.0014641042
265989,0.0014641042
267093,0.0014641042
267304,0.0014641042
267524,0.0014641042
267857,0.0014641042
268438,0.0014641042
269853,0.0014641042
270711,0.0014641042
271229,0.0014641042
271385,0.0014641042
272558,0.0014641042
277740,0.0014641042
279091,0.0014641042
279191,0.0014641042
282077,0.0014641042
283034,0.0014641042
285928,0.0014641042
289876,0.0014641042
293538,0.0014641042
294889,0.0014641042
297813,0.0014641042
300756,0.0014641042
300867,0.0014641042
300979,0.0014641042
310779,0.0014641042
310983,0.0014641042
312124,0.0014641042
314320,0.0014641042
315432,0.0014641042
316123,0.0014641042
328520,0.0014641042
328610,0.0014641042
329862,0.0014641042
330760,0.0014641042
332105,0.0014641042
332109,0.0014641042
340897,0.0014641042
342845,0.0014641042
344251,0.0014641042
345671,0.0014641042
345855,0.0014641042
346191,0.0014641042
347119,0.0014641042
351193,0.0014641042
354289,0.0014641042
356451,0.0014641042
356558,0.0014641042
361131,0.0014641042
361863,0.0014641042
370582,0.0014641042
377709,0.0014641042
378789,0.0014641042
379442,0.0014641042
379587,0.0014641042
382779,0.0014641042
387520,0.0014641042
389383,0.0014641042
390701,0.0014641042
391886,0.0014641042
392485,0.0014641042
395975,0.0014641042
402220,0.0014641042
406768,0.0014641042
407454,0.0014641042
410749,0.0014641042
411010,0.0014641042
424060,0.0014641042
427368,0.0014641042
428521,0.0014641042
441892,0.0014641042
445177,0.0014641042
456594,0.0014641042
457567,0.0014641042
461460,0.0014641042
461859,0.0014641042
462504,0.0014641042
464221,0.0014641042
468479,0.0014641042
470659,0.0014641042
471094,0.0014641042
479439,0.0014641042
481029,0.0014641042
485391,0.0014641042
495789,0.0014641042
495823,0.0014641042
495944,0.0014641042
506679,0.0014641042
508466,0.0014641042
509269,0.0014641042
512694,0.0014641042
513224,0.0014641042
513372,0.0014641042
514452,0.0014641042
519250,0.0014641042
519303,0.0014641042
527345,0.0014641042
528188,0.0014641042
530461,0.0014641042
530586,0.0014641042
531001,0.0014641042
543654,0.0014641042
545490,0.0014641042
547215,0.0014641042
552810,0.0014641042
554876,0.0014641042
556265,0.0014641042
557561,0.0014641042
561439,0.0014641042
580124,0.0014641042
580942,0.0014641042
582620,0.0014641042
588463,0.0014641042
590387,0.0014641042
591504,0.0014641042
596780,0.0014641042
597908,0.0014641042
597944,0.0014641042
607795,0.0014641042
614812,0.0014641042
615245,0.0014641042
632307,0.0014641042
640838,0.0014641042
641436,0.0014641042
672963,0.0014641042
675851,0.0014641042
677388,0.0014641042
677855,0.0014641042
680843,0.0014641042
682078,0.0014641042
687351,0.0014641042
693922,0.0014641042
701776,0.0014641042
704800,0.0014641042
704943,0.0014641042
720069,0.0014641042
740160,0.0014641042
751882,0.0014641042
753303,0.0014641042
769646,0.0014641042
772004,0.0014641042
787301,0.0014641042
789464,0.0014641042
792342,0.0014641042
804138,0.0014641042
805765,0.0014641042
805886,0.0014641042
819776,0.0014641042
823209,0.0014641042
926139,0.0014641042
991951,0.0014641042
994423,0.0014641042
1042745,0.0014641042
1059408,0.0014641042
1061510,0.0014641042
1080113,0.0014641042
1099771,0.0014641042
1131214,0.0014641042
1150569,0.0014641042
1166438,0.0014641042
1167841,0.0014641042
1168671,0.0014641042
1489696,0.0014641042
33674,0.0014528418
37557,0.0014528418
44537,0.0014528418
52375,0.0014528418
57943,0.0014528418
66004,0.0014528418
66006,0.0014528418
69531,0.0014528418
70436,0.0014528418
70778,0.0014528418
75741,0.0014528418
76253,0.0014528418
76730,0.0014528418
78138,0.0014528418
84672,0.0014528418
85064,0.0014528418
85646,0.0014528418
85741,0.0014528418
86519,0.0014528418
90491,0.0014528418
92045,0.0014528418
92464,0.0014528418
93841,0.0014528418
99536,0.0014528418
103896,0.0014528418
103899,0.0014528418
106008,0.0014528418
106042,0.0014528418
107999,0.0014528418
110017,0.0014528418
114747,0.0014528418
116016,0.0014528418
118866,0.0014528418
122775,0.0014528418
123439,0.0014528418
127266,0.0014528418
128140,0.0014528418
128570,0.0014528418
129603,0.0014528418
137182,0.0014528418
138347,0.0014528418
138359,0.0014528418
138892,0.0014528418
139827,0.0014528418
142232,0.0014528418
142821,0.0014528418
146174,0.0014528418
147201,0.0014528418
148305,0.0014528418
148909,0.0014528418
150687,0.0014528418
152634,0.0014528418
158271,0.0014528418
163918,0.0014528418
165757,0.0014528418
169183,0.0014528418
171686,0.0014528418
171841,0.0014528418
175479,0.0014528418
175989,0.0014528418
176641,0.0014528418
176763,0.0014528418
179294,0.0014528418
182058,0.0014528418
182621,0.0014528418
184954,0.0014528418
185601,0.0014528418
186879,0.0014528418
187751,0.0014528418
189064,0.0014528418
190220,0.0014528418
191074,0.0014528418
191160,0.0014528418
192248,0.0014528418
194907,0.0014528418
195607,0.0014528418
197824,0.0014528418
199604,0.0014528418
201927,0.0014528418
202275,0.0014528418
202802,0.0014528418
210163,0.0014528418
210364,0.0014528418
212008,0.0014528418
212222,0.0014528418
212775,0.0014528418
212881,0.0014528418
215057,0.0014528418
222722,0.0014528418
223058,0.0014528418
223340,0.0014528418
224203,0.0014528418
225630,0.0014528418
226207,0.0014528418
226836,0.0014528418
226890,0.0014528418
228134,0.0014528418
228286,0.0014528418
228327,0.0014528418
236444,0.0014528418
236615,0.0014528418
241390,0.0014528418
241687,0.0014528418
250196,0.0014528418
251992,0.0014528418
253283,0.0014528418
254249,0.0014528418
260620,0.0014528418
265007,0.0014528418
268347,0.0014528418
271557,0.0014528418
272434,0.0014528418
279027,0.0014528418
280644,0.0014528418
280977,0.0014528418
281732,0.0014528418
282085,0.0014528418
282885,0.0014528418
283267,0.0014528418
284685,0.0014528418
285091,0.0014528418
285258,0.0014528418
285829,0.0014528418
289931,0.0014528418
301989,0.0014528418
309912,0.0014528418
310345,0.0014528418
311316,0.0014528418
312694,0.0014528418
312703,0.0014528418
314848,0.0014528418
315124,0.0014528418
316248,0.0014528418
318047,0.0014528418
320152,0.0014528418
323163,0.0014528418
326771,0.0014528418
328489,0.0014528418
329966,0.0014528418
330153,0.0014528418
331356,0.0014528418
331725,0.0014528418
331853,0.0014528418
338970,0.0014528418
339879,0.0014528418
340384,0.0014528418
342837,0.0014528418
344257,0.0014528418
344565,0.0014528418
345446,0.0014528418
347209,0.0014528418
347350,0.0014528418
347766,0.0014528418
356652,0.0014528418
358261,0.0014528418
359337,0.0014528418
363555,0.0014528418
371647,0.0014528418
375883,0.0014528418
375894,0.0014528418
377203,0.0014528418
377701,0.0014528418
378390,0.0014528418
378659,0.0014528418
379957,0.0014528418
382521,0.0014528418
386493,0.0014528418
389038,0.0014528418
391296,0.0014528418
392204,0.0014528418
398796,0.0014528418
402095,0.0014528418
406272,0.0014528418
407361,0.0014528418
408640,0.0014528418
411009,0.0014528418
423464,0.0014528418
427900,0.0014528418
428292,0.0014528418
428804,0.0014528418
429206,0.0014528418
429214,0.0014528418
440207,0.0014528418
441685,0.0014528418
442329,0.0014528418
445202,0.0014528418
462532,0.0014528418
464367,0.0014528418
468144,0.0014528418
475333,0.0014528418
478385,0.0014528418
478386,0.0014528418
484785,0.0014528418
487889,0.0014528418
491576,0.0014528418
493271,0.0014528418
496080,0.0014528418
496610,0.0014528418
497283,0.0014528418
498061,0.0014528418
502740,0.0014528418
511227,0.0014528418
513344,0.0014528418
513346,0.0014528418
514153,0.0014528418
518508,0.0014528418
522081,0.0014528418
526366,0.0014528418
530052,0.0014528418
530178,0.0014528418
530314,0.0014528418
530464,0.0014528418
530585,0.0014528418
530730,0.0014528418
531125,0.0014528418
531400,0.0014528418
539845,0.0014528418
539965,0.0014528418
540084,0.0014528418
544406,0.0014528418
546800,0.0014528418
560780,0.0014528418
563571,0.0014528418
565863,0.0014528418
574544,0.0014528418
580130,0.0014528418
580257,0.0014528418
580395,0.0014528418
581061,0.0014528418
581342,0.0014528418
582896,0.0014528418
588038,0.0014528418
588609,0.0014528418
590288,0.0014528418
593158,0.0014528418
596791,0.0014528418
607972,0.0014528418
608245,0.0014528418
614715,0.0014528418
624785,0.0014528418
625518,0.0014528418
628573,0.0014528418
632323,0.0014528418
633008,0.0014528418
645509,0.0014528418
649840,0.0014528418
650394,0.0014528418
666862,0.0014528418
668407,0.0014528418
676475,0.0014528418
699459,0.0014528418
701903,0.0014528418
717069,0.0014528418
719561,0.0014528418
737165,0.0014528418
738327,0.0014528418
787209,0.0014528418
789462,0.0014528418
803490,0.0014528418
804236,0.0014528418
810081,0.0014528418
820670,0.0014528418
823069,0.0014528418
823197,0.0014528418
823211,0.0014528418
926138,0.0014528418
991817,0.0014528418
1047305,0.0014528418
1060555,0.0014528418
1062740,0.0014528418
1070121,0.0014528418
1077588,0.0014528418
1097270,0.0014528418
1097406,0.0014528418
1099884,0.0014528418
1099993,0.0014528418
1130067,0.0014528418
1131072,0.0014528418
1131505,0.0014528418
1132622,0.0014528418
1134954,0.0014528418
1148720,0.0014528418
1150270,0.0014528418
1152943,0.0014528418
1165998,0.0014528418
1167441,0.0014528418
1178774,0.0014528418
1195802,0.0014528418
1203441,0.0014528418
1219121,0.0014528418
1237808,0.0014528418
1521163,0.0014528418
13516,0.0014415794
15950,0.0014415794
33715,0.0014415794
51388,0.0014415794
53265,0.0014415794
60589,0.0014415794
63937,0.0014415794
64078,0.0014415794
66653,0.0014415794
74031,0.0014415794
74394,0.0014415794
75684,0.0014415794
76616,0.0014415794
77505,0.0014415794
92602,0.0014415794
93920,0.0014415794
95395,0.0014415794
95934,0.0014415794
97658,0.0014415794
98310,0.0014415794
102722,0.0014415794
103794,0.0014415794
103902,0.0014415794
104716,0.0014415794
105163,0.0014415794
105370,0.0014415794
107224,0.0014415794
107607,0.0014415794
107998,0.0014415794
113166,0.0014415794
113907,0.0014415794
114500,0.0014415794
116213,0.0014415794
116255,0.0014415794
123383,0.0014415794
127049,0.0014415794
127058,0.0014415794
133860,0.0014415794
136368,0.0014415794
137070,0.0014415794
138305,0.0014415794
140386,0.0014415794
140623,0.0014415794
140700,0.0014415794
141463,0.0014415794
145005,0.0014415794
146483,0.0014415794
146979,0.0014415794
147950,0.0014415794
149420,0.0014415794
150078,0.0014415794
150608,0.0014415794
152005,0.0014415794
152923,0.0014415794
158888,0.0014415794
159605,0.0014415794
159791,0.0014415794
159842,0.0014415794
160565,0.0014415794
160998,0.0014415794
169894,0.0014415794
175006,0.0014415794
175667,0.0014415794
177627,0.0014415794
178328,0.0014415794
178413,0.0014415794
178665,0.0014415794
